route_id,service_id,trip_id,direction_id,block_id,shape_id
383,夏季平日臨時ダイヤ_240507,9864a9cb40a84da627f2b0ab0e44e9a3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,6cdec23c1a88d8859db2a9e1d4f84cf6,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,40bc418d02376232dc9e2913454fbdd3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,e890a6c6a11ccc6d7c9f1a9ad7c5f70e,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,431cb81dac9fef83dc753e8f58698244,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,77523e535942fe7d007d4b4c0c4d8195,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,27b0e2ce0317cdd4e0df970ef25cfae9,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,5139e6b2fac920f3f21e878dcdaff68b,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,178ed36fb2b66aff19c499fecc36b416,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,2e0eea871aab34439b7ee6b550742c2e,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,869b3f6b1fb41b974d05482c1a05d772,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,dc3fe9ac7b9bc11bde0c21b1f195491e,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,09d1e2b91e15a8a7a578e6a81c57c03b,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,fe984464ad46a629a5078251f5645106,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,db72de0f33aaad27cc46f52d35834bd9,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,ca7387b78779a406c6d9e220a78ef6f4,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,51d7da52d6fe050d0c2f4417a51c9448,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,1209ad7b6ed487e2dce59cc8d61536bd,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,1560b99168ab05f03687be4250a17fd5,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c2ad30f814d6ca130af548337d8a3b82,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,f3b7a56367169ed0389e328c3e5773d3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,5fae68569a564b06e7a1ca313da47fe6,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,f1c52f98aa0ff51e1c7629c8f1710f6b,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,e4193f5a64441b6d291283cfeb62feb1,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,bff6be454d0b2add6aa897d9ca2dcf79,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,a7800b7a690c5c2a5d5d95eb991ab15a,,,shapes_383_1
